round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
27,6,0.5728,0.82921,0.57782,0.57434,0.5728,0.5728,0.5728
27,7,0.8242,0.87049,0.82248,0.83044,0.8242,0.8242,0.8242
27,8,0.4317,0.84973,0.43219,0.44501,0.4317,0.4317,0.4317
27,9,0.8631,0.87815,0.86573,0.86241,0.8631,0.8631,0.8631
28,0,0.5698,0.82873,0.57818,0.58603,0.5698,0.5698,0.5698
28,1,0.6609,0.86151,0.65948,0.68363,0.6609,0.6609,0.6609
28,2,0.5634,0.81433,0.56766,0.54441,0.5634,0.5634,0.5634
28,3,0.6571,0.84042,0.65908,0.67489,0.6571,0.6571,0.6571
28,4,0.5464,0.87593,0.54949,0.56168,0.5464,0.5464,0.5464
28,5,0.5821,0.83349,0.58409,0.5772,0.5821,0.5821,0.5821
28,6,0.5744,0.82969,0.57943,0.57564,0.5744,0.5744,0.5744
28,7,0.8332,0.87531,0.83201,0.83893,0.8332,0.8332,0.8332
28,8,0.4423,0.85186,0.44279,0.45493,0.4423,0.4423,0.4423
28,9,0.8639,0.87953,0.86653,0.863,0.8639,0.8639,0.8639
29,0,0.5857,0.83052,0.59371,0.60032,0.5857,0.5857,0.5857
29,1,0.6609,0.86323,0.65938,0.68451,0.6609,0.6609,0.6609
29,2,0.5636,0.83304,0.56842,0.54445,0.5636,0.5636,0.5636
29,3,0.6569,0.83908,0.65883,0.66948,0.6569,0.6569,0.6569
29,4,0.5545,0.87399,0.55808,0.56848,0.5545,0.5545,0.5545
29,5,0.5805,0.83502,0.58162,0.57261,0.5805,0.5805,0.5805
29,6,0.574,0.83009,0.57835,0.57081,0.574,0.574,0.574
29,7,0.8153,0.86968,0.81329,0.82309,0.8153,0.8153,0.8153
29,8,0.4354,0.85155,0.43626,0.45411,0.4354,0.4354,0.4354
29,9,0.8638,0.87924,0.86648,0.86299,0.8638,0.8638,0.8638
30,0,0.5544,0.83539,0.56217,0.57623,0.5544,0.5544,0.5544
30,1,0.6592,0.86164,0.65813,0.68213,0.6592,0.6592,0.6592
30,2,0.5662,0.83568,0.57103,0.54724,0.5662,0.5662,0.5662
30,3,0.6555,0.83752,0.65748,0.67122,0.6555,0.6555,0.6555
30,4,0.5555,0.87618,0.55944,0.57096,0.5555,0.5555,0.5555
30,5,0.5792,0.84252,0.58045,0.57213,0.5792,0.5792,0.5792
30,6,0.5807,0.83024,0.58489,0.58249,0.5807,0.5807,0.5807
30,7,0.81,0.86972,0.80815,0.81683,0.81,0.81,0.81
30,8,0.4391,0.85266,0.44021,0.45479,0.4391,0.4391,0.4391
30,9,0.8637,0.87927,0.86649,0.86289,0.8637,0.8637,0.8637
31,0,0.5735,0.82991,0.5818,0.58947,0.5735,0.5735,0.5735
31,1,0.6626,0.86258,0.66149,0.68753,0.6626,0.6626,0.6626
31,2,0.5668,0.81916,0.57075,0.54853,0.5668,0.5668,0.5668
31,3,0.6619,0.84389,0.66403,0.67881,0.6619,0.6619,0.6619
31,4,0.5533,0.8726,0.55655,0.56675,0.5533,0.5533,0.5533
31,5,0.5896,0.84209,0.59119,0.5851,0.5896,0.5896,0.5896
31,6,0.5789,0.83247,0.58431,0.58175,0.5789,0.5789,0.5789
31,7,0.8345,0.87671,0.83313,0.84008,0.8345,0.8345,0.8345
31,8,0.4457,0.8549,0.44675,0.45999,0.4457,0.4457,0.4457
31,9,0.8677,0.88277,0.87038,0.86685,0.8677,0.8677,0.8677
32,0,0.5913,0.83619,0.59981,0.60994,0.5913,0.5913,0.5913
32,1,0.6709,0.86298,0.66989,0.69515,0.6709,0.6709,0.6709
