round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
19,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
19,9,0.84332,0.80803,0.76506,0.78213,0.84332,0.84332,0.84332
20,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
20,1,0.83218,0.75248,0.72104,0.73433,0.83218,0.83218,0.83218
20,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
20,3,0.8023,0.75917,0.69015,0.71045,0.8023,0.8023,0.8023
20,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
20,5,0.82719,0.73912,0.72113,0.72928,0.82719,0.82719,0.82719
20,6,0.85945,0.84369,0.74624,0.77788,0.85945,0.85945,0.85945
20,7,0.83871,0.81518,0.75817,0.7787,0.83871,0.83871,0.83871
20,8,0.80876,0.7743,0.71595,0.73497,0.80876,0.80876,0.80876
20,9,0.84332,0.80974,0.76219,0.78063,0.84332,0.84332,0.84332
21,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
21,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
21,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
21,3,0.8046,0.76409,0.69171,0.71272,0.8046,0.8046,0.8046
21,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
21,5,0.8318,0.74664,0.72808,0.7365,0.8318,0.8318,0.8318
21,6,0.85945,0.84369,0.74624,0.77788,0.85945,0.85945,0.85945
21,7,0.83871,0.81518,0.75817,0.7787,0.83871,0.83871,0.83871
21,8,0.80184,0.76133,0.71117,0.72812,0.80184,0.80184,0.80184
21,9,0.84332,0.80974,0.76219,0.78063,0.84332,0.84332,0.84332
22,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
22,1,0.83448,0.75673,0.72251,0.73681,0.83448,0.83448,0.83448
22,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
22,3,0.8023,0.75917,0.69015,0.71045,0.8023,0.8023,0.8023
22,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
22,5,0.8318,0.74643,0.73211,0.73876,0.8318,0.8318,0.8318
22,6,0.85945,0.84369,0.74624,0.77788,0.85945,0.85945,0.85945
22,7,0.83871,0.81319,0.76078,0.78014,0.83871,0.83871,0.83871
22,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
22,9,0.84332,0.80974,0.76219,0.78063,0.84332,0.84332,0.84332
23,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
23,1,0.83218,0.75248,0.72104,0.73433,0.83218,0.83218,0.83218
23,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
23,3,0.8069,0.77124,0.69049,0.71279,0.8069,0.8069,0.8069
23,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
23,5,0.8341,0.75057,0.72954,0.73897,0.8341,0.8341,0.8341
23,6,0.85714,0.83747,0.74473,0.77523,0.85714,0.85714,0.85714
23,7,0.83641,0.81066,0.75658,0.77627,0.83641,0.83641,0.83641
23,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
23,9,0.84332,0.80974,0.76219,0.78063,0.84332,0.84332,0.84332
24,0,0.81609,0.77614,0.7092,0.73065,0.81609,0.81609,0.81609
24,1,0.83448,0.75673,0.72251,0.73681,0.83448,0.83448,0.83448
24,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
24,3,0.8046,0.76409,0.69171,0.71272,0.8046,0.8046,0.8046
24,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
24,5,0.83641,0.75416,0.73503,0.74372,0.83641,0.83641,0.83641
24,6,0.85714,0.83747,0.74473,0.77523,0.85714,0.85714,0.85714
24,7,0.83641,0.81066,0.75658,0.77627,0.83641,0.83641,0.83641
24,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
24,9,0.84562,0.81421,0.76375,0.78311,0.84562,0.84562,0.84562
25,0,0.81609,0.77614,0.7092,0.73065,0.81609,0.81609,0.81609
25,1,0.83218,0.75248,0.72104,0.73433,0.83218,0.83218,0.83218
25,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
25,3,0.8069,0.76722,0.69606,0.71718,0.8069,0.8069,0.8069
25,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
25,5,0.83641,0.75416,0.73503,0.74372,0.83641,0.83641,0.83641
25,6,0.85945,0.84369,0.74624,0.77788,0.85945,0.85945,0.85945
25,7,0.8341,0.80811,0.75238,0.77238,0.8341,0.8341,0.8341
25,8,0.80876,0.77275,0.71852,0.73673,0.80876,0.80876,0.80876
25,9,0.84562,0.81421,0.76375,0.78311,0.84562,0.84562,0.84562
26,0,0.81609,0.77614,0.7092,0.73065,0.81609,0.81609,0.81609
26,1,0.83448,0.75673,0.72251,0.73681,0.83448,0.83448,0.83448
26,2,0.86667,0.82229,0.78366,0.80012,0.86667,0.86667,0.86667
26,3,0.8046,0.76601,0.68893,0.7105,0.8046,0.8046,0.8046
26,4,0.83871,0.80511,0.7596,0.77723,0.83871,0.83871,0.83871
26,5,0.83641,0.75459,0.73099,0.74147,0.83641,0.83641,0.83641
26,6,0.85484,0.83487,0.73992,0.7706,0.85484,0.85484,0.85484
26,7,0.83641,0.81066,0.75658,0.77627,0.83641,0.83641,0.83641
26,8,0.80876,0.77275,0.71852,0.73673,0.80876,0.80876,0.80876
26,9,0.84562,0.81421,0.76375,0.78311,0.84562,0.84562,0.84562
27,0,0.81609,0.77614,0.7092,0.73065,0.81609,0.81609,0.81609
27,1,0.83218,0.75248,0.72104,0.73433,0.83218,0.83218,0.83218
27,2,0.86897,0.82504,0.78866,0.80434,0.86897,0.86897,0.86897
27,3,0.8069,0.76722,0.69606,0.71718,0.8069,0.8069,0.8069
27,4,0.84332,0.80879,0.77108,0.78642,0.84332,0.84332,0.84332
27,5,0.83641,0.75459,0.73099,0.74147,0.83641,0.83641,0.83641
27,6,0.85484,0.83487,0.73992,0.7706,0.85484,0.85484,0.85484
27,7,0.83871,0.81319,0.76078,0.78014,0.83871,0.83871,0.83871
27,8,0.80876,0.77275,0.71852,0.73673,0.80876,0.80876,0.80876
27,9,0.84793,0.81878,0.76531,0.7856,0.84793,0.84793,0.84793
28,0,0.81609,0.77614,0.7092,0.73065,0.81609,0.81609,0.81609
28,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
28,2,0.86667,0.82229,0.78366,0.80012,0.86667,0.86667,0.86667
28,3,0.8069,0.76915,0.69327,0.71501,0.8069,0.8069,0.8069
28,4,0.84101,0.80616,0.76673,0.78258,0.84101,0.84101,0.84101
28,5,0.8318,0.74664,0.72808,0.7365,0.8318,0.8318,0.8318
28,6,0.85484,0.83859,0.73663,0.76855,0.85484,0.85484,0.85484
28,7,0.83871,0.81319,0.76078,0.78014,0.83871,0.83871,0.83871
28,8,0.81106,0.77713,0.72012,0.73904,0.81106,0.81106,0.81106
28,9,0.84562,0.81067,0.76948,0.78606,0.84562,0.84562,0.84562
29,0,0.81839,0.77914,0.71363,0.73502,0.81839,0.81839,0.81839
29,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
29,2,0.86897,0.82504,0.78866,0.80434,0.86897,0.86897,0.86897
29,3,0.81149,0.77528,0.70197,0.72392,0.81149,0.81149,0.81149
29,4,0.83641,0.79937,0.76082,0.77627,0.83641,0.83641,0.83641
29,5,0.83871,0.7577,0.74052,0.74842,0.83871,0.83871,0.83871
29,6,0.85714,0.83747,0.74473,0.77523,0.85714,0.85714,0.85714
29,7,0.84101,0.81569,0.76499,0.78398,0.84101,0.84101,0.84101
29,8,0.80645,0.76846,0.71693,0.73444,0.80645,0.80645,0.80645
29,9,0.84562,0.81237,0.76662,0.7846,0.84562,0.84562,0.84562
30,0,0.81839,0.77914,0.71363,0.73502,0.81839,0.81839,0.81839
30,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
30,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
30,3,0.8069,0.76545,0.69885,0.7193,0.8069,0.8069,0.8069
30,4,0.84101,0.80775,0.76395,0.78114,0.84101,0.84101,0.84101
30,5,0.83871,0.75732,0.74456,0.75056,0.83871,0.83871,0.83871
30,6,0.85484,0.83487,0.73992,0.7706,0.85484,0.85484,0.85484
30,7,0.84101,0.81569,0.76499,0.78398,0.84101,0.84101,0.84101
30,8,0.81106,0.77881,0.71754,0.73727,0.81106,0.81106,0.81106
30,9,0.84562,0.81237,0.76662,0.7846,0.84562,0.84562,0.84562
31,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
31,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
31,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
31,3,0.8092,0.77224,0.69762,0.71948,0.8092,0.8092,0.8092
31,4,0.84332,0.81207,0.76552,0.78359,0.84332,0.84332,0.84332
31,5,0.83641,0.75381,0.73907,0.74592,0.83641,0.83641,0.83641
31,6,0.85484,0.83143,0.74321,0.7726,0.85484,0.85484,0.85484
31,7,0.84101,0.81569,0.76499,0.78398,0.84101,0.84101,0.84101
31,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
31,9,0.84562,0.81237,0.76662,0.7846,0.84562,0.84562,0.84562
32,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
32,1,0.83218,0.75194,0.72496,0.73665,0.83218,0.83218,0.83218
32,2,0.87126,0.82967,0.79015,0.80701,0.87126,0.87126,0.87126
32,3,0.8069,0.76722,0.69606,0.71718,0.8069,0.8069,0.8069
32,4,0.84101,0.80775,0.76395,0.78114,0.84101,0.84101,0.84101
32,5,0.83871,0.7577,0.74052,0.74842,0.83871,0.83871,0.83871
32,6,0.85253,0.82875,0.7384,0.76798,0.85253,0.85253,0.85253
32,7,0.83641,0.81066,0.75658,0.77627,0.83641,0.83641,0.83641
32,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
32,9,0.84562,0.81237,0.76662,0.7846,0.84562,0.84562,0.84562
33,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
33,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
33,2,0.87356,0.83441,0.79164,0.8097,0.87356,0.87356,0.87356
33,3,0.8069,0.76545,0.69885,0.7193,0.8069,0.8069,0.8069
33,4,0.84101,0.80775,0.76395,0.78114,0.84101,0.84101,0.84101
33,5,0.83871,0.75732,0.74456,0.75056,0.83871,0.83871,0.83871
33,6,0.85253,0.83598,0.73182,0.76381,0.85253,0.85253,0.85253
33,7,0.83641,0.81266,0.75397,0.7748,0.83641,0.83641,0.83641
33,8,0.80876,0.7743,0.71595,0.73497,0.80876,0.80876,0.80876
33,9,0.84793,0.81681,0.76817,0.78708,0.84793,0.84793,0.84793
34,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
34,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
34,2,0.87586,0.83925,0.79313,0.8124,0.87586,0.87586,0.87586
34,3,0.8069,0.76722,0.69606,0.71718,0.8069,0.8069,0.8069
34,4,0.84562,0.81465,0.76987,0.78748,0.84562,0.84562,0.84562
34,5,0.83871,0.7577,0.74052,0.74842,0.83871,0.83871,0.83871
34,6,0.85253,0.82875,0.7384,0.76798,0.85253,0.85253,0.85253
34,7,0.84101,0.81569,0.76499,0.78398,0.84101,0.84101,0.84101
34,8,0.80876,0.7743,0.71595,0.73497,0.80876,0.80876,0.80876
34,9,0.84793,0.81681,0.76817,0.78708,0.84793,0.84793,0.84793
35,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
35,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
35,2,0.87586,0.83925,0.79313,0.8124,0.87586,0.87586,0.87586
35,3,0.8092,0.77224,0.69762,0.71948,0.8092,0.8092,0.8092
35,4,0.84562,0.81465,0.76987,0.78748,0.84562,0.84562,0.84562
35,5,0.83871,0.75732,0.74456,0.75056,0.83871,0.83871,0.83871
35,6,0.85023,0.82604,0.7336,0.76331,0.85023,0.85023,0.85023
35,7,0.83641,0.81066,0.75658,0.77627,0.83641,0.83641,0.83641
35,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
35,9,0.84562,0.81237,0.76662,0.7846,0.84562,0.84562,0.84562
36,0,0.82069,0.78211,0.71805,0.73935,0.82069,0.82069,0.82069
36,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
36,2,0.87356,0.83441,0.79164,0.8097,0.87356,0.87356,0.87356
36,3,0.8092,0.77224,0.69762,0.71948,0.8092,0.8092,0.8092
