round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
18,3,0.974,0.9739,0.97366,0.97376,0.974,0.974,0.974
19,3,0.9741,0.97394,0.97388,0.97389,0.9741,0.9741,0.9741
20,3,0.9737,0.97355,0.97346,0.97349,0.9737,0.9737,0.9737
21,3,0.9739,0.97376,0.97362,0.97368,0.9739,0.9739,0.9739
22,3,0.9749,0.97475,0.97468,0.9747,0.9749,0.9749,0.9749
23,3,0.9755,0.97535,0.97531,0.97531,0.9755,0.9755,0.9755
24,3,0.9756,0.97551,0.97537,0.97542,0.9756,0.9756,0.9756
25,3,0.976,0.9759,0.97578,0.97582,0.976,0.976,0.976
26,3,0.9754,0.97532,0.9752,0.97523,0.9754,0.9754,0.9754
27,3,0.9759,0.97577,0.97571,0.97573,0.9759,0.9759,0.9759
28,3,0.9763,0.97618,0.97608,0.97611,0.9763,0.9763,0.9763
29,3,0.9764,0.97635,0.97619,0.97624,0.9764,0.9764,0.9764
30,3,0.9768,0.97672,0.97663,0.97667,0.9768,0.9768,0.9768
31,3,0.9761,0.97601,0.97593,0.97594,0.9761,0.9761,0.9761
32,3,0.9768,0.9767,0.97662,0.97664,0.9768,0.9768,0.9768
33,3,0.9769,0.97684,0.9767,0.97675,0.9769,0.9769,0.9769
34,3,0.9761,0.97596,0.9759,0.97591,0.9761,0.9761,0.9761
35,3,0.9767,0.97662,0.97648,0.97653,0.9767,0.9767,0.9767
36,3,0.977,0.97688,0.97683,0.97684,0.977,0.977,0.977
37,3,0.9765,0.97639,0.97629,0.97632,0.9765,0.9765,0.9765
38,3,0.9767,0.97659,0.97651,0.97653,0.9767,0.9767,0.9767
39,3,0.9769,0.97678,0.97672,0.97674,0.9769,0.9769,0.9769
40,3,0.977,0.97689,0.97681,0.97683,0.977,0.977,0.977
41,3,0.977,0.97687,0.97679,0.97682,0.977,0.977,0.977
42,3,0.9769,0.97678,0.9767,0.97672,0.9769,0.9769,0.9769
43,3,0.9772,0.9771,0.97697,0.97702,0.9772,0.9772,0.9772
44,3,0.9772,0.9771,0.97703,0.97705,0.9772,0.9772,0.9772
45,3,0.9776,0.97749,0.97739,0.97742,0.9776,0.9776,0.9776
46,3,0.9769,0.97682,0.97673,0.97675,0.9769,0.9769,0.9769
47,3,0.9773,0.9772,0.97712,0.97714,0.9773,0.9773,0.9773
48,3,0.9773,0.97723,0.97709,0.97714,0.9773,0.9773,0.9773
49,3,0.9773,0.97724,0.97712,0.97716,0.9773,0.9773,0.9773
50,3,0.9771,0.97699,0.97688,0.97692,0.9771,0.9771,0.9771
1,4,0.9176,0.91738,0.91679,0.91657,0.9176,0.9176,0.9176
2,4,0.9398,0.93936,0.93933,0.93902,0.9398,0.9398,0.9398
3,4,0.9507,0.95032,0.9501,0.95007,0.9507,0.9507,0.9507
4,4,0.9574,0.9573,0.9566,0.9568,0.9574,0.9574,0.9574
5,4,0.9604,0.96003,0.9601,0.95991,0.9604,0.9604,0.9604
6,4,0.9648,0.96444,0.96428,0.96432,0.9648,0.9648,0.9648
7,4,0.9653,0.96509,0.96492,0.96496,0.9653,0.9653,0.9653
8,4,0.9685,0.96816,0.96818,0.96813,0.9685,0.9685,0.9685
9,4,0.9686,0.96834,0.96826,0.96827,0.9686,0.9686,0.9686
10,4,0.9694,0.9692,0.96909,0.96912,0.9694,0.9694,0.9694
11,4,0.97,0.96974,0.96975,0.96972,0.97,0.97,0.97
12,4,0.9711,0.97086,0.97079,0.97081,0.9711,0.9711,0.9711
13,4,0.9714,0.97118,0.97114,0.97114,0.9714,0.9714,0.9714
14,4,0.9714,0.97111,0.97116,0.97112,0.9714,0.9714,0.9714
15,4,0.9719,0.97167,0.97164,0.97163,0.9719,0.9719,0.9719
16,4,0.9726,0.97243,0.97228,0.97233,0.9726,0.9726,0.9726
17,4,0.9728,0.97264,0.97255,0.97256,0.9728,0.9728,0.9728
18,4,0.9725,0.97223,0.97228,0.97223,0.9725,0.9725,0.9725
19,4,0.9734,0.97321,0.97315,0.97316,0.9734,0.9734,0.9734
20,4,0.9742,0.97397,0.97399,0.97396,0.9742,0.9742,0.9742
21,4,0.9733,0.97308,0.97304,0.97304,0.9733,0.9733,0.9733
22,4,0.9744,0.97422,0.97417,0.97418,0.9744,0.9744,0.9744
23,4,0.9755,0.97534,0.97527,0.97529,0.9755,0.9755,0.9755
24,4,0.9753,0.97513,0.97511,0.9751,0.9753,0.9753,0.9753
25,4,0.9749,0.97468,0.97468,0.97467,0.9749,0.9749,0.9749
26,4,0.9744,0.97421,0.97413,0.97415,0.9744,0.9744,0.9744
27,4,0.9744,0.97421,0.9742,0.97419,0.9744,0.9744,0.9744
28,4,0.9749,0.97474,0.97464,0.97467,0.9749,0.9749,0.9749
29,4,0.976,0.97583,0.97582,0.97581,0.976,0.976,0.976
30,4,0.9757,0.97548,0.97553,0.97549,0.9757,0.9757,0.9757
31,4,0.9763,0.97613,0.97609,0.9761,0.9763,0.9763,0.9763
32,4,0.9758,0.97565,0.9756,0.97561,0.9758,0.9758,0.9758
33,4,0.9762,0.97598,0.97603,0.97599,0.9762,0.9762,0.9762
34,4,0.9762,0.97602,0.97601,0.976,0.9762,0.9762,0.9762
35,4,0.9764,0.97622,0.97622,0.97621,0.9764,0.9764,0.9764
36,4,0.9771,0.97696,0.97693,0.97693,0.9771,0.9771,0.9771
37,4,0.9766,0.97644,0.97641,0.97642,0.9766,0.9766,0.9766
38,4,0.9763,0.97612,0.97612,0.97611,0.9763,0.9763,0.9763
39,4,0.9765,0.97627,0.97634,0.97629,0.9765,0.9765,0.9765
40,4,0.9765,0.97635,0.97631,0.97632,0.9765,0.9765,0.9765
41,4,0.9767,0.97654,0.97653,0.97652,0.9767,0.9767,0.9767
42,4,0.977,0.97685,0.97684,0.97684,0.977,0.977,0.977
